,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
4017,396592.0,2336.92,2514.52,3005.82,0.401709,0.654387,0.914277,43000.0,1590000000.0,91.15526872592461
4018,281320.0,2483.49,871.593,2998.6,0.624922,0.495312,0.757256,34600.0,1130000000.0,81.2956539303439
4019,5000000.0,1053.97,2220.2,3104.09,0.296558,0.911478,0.771759,270888.0,20100000000.0,212.15688358941105
4020,1710000.0,1027.52,2791.84,3076.95,0.432834,0.8066,0.703156,117424.0,6870000000.0,148.36535361740783
4021,1380000.0,3175.68,2984.42,3027.82,0.423459,0.749551,0.769182,96776.0,5560000000.0,138.131741755527
4022,955240.0,2492.68,3063.94,3029.33,0.352829,0.723298,0.89475,76064.0,3840000000.0,122.19064553896791
4023,668792.0,3043.37,1111.91,3017.51,0.581705,0.604001,0.69254,62080.0,2690000000.0,108.5002692031455
4024,1190000.0,1549.51,1500.75,3027.68,0.643521,0.452611,0.787607,92936.0,4790000000.0,131.47689719969756
4025,437912.0,2134.08,2271.83,3012.87,0.558445,0.491564,0.898266,46664.0,1760000000.0,94.2170295883919
4026,3700000.0,1024.25,2430.67,3058.0,0.448023,0.651211,0.847616,191184.0,14900000000.0,191.89678582678994
4027,1670000.0,1448.73,2794.06,3035.02,0.551876,0.477064,0.939339,111344.0,6720000000.0,147.19936944008572
4028,1350000.0,973.902,3211.7,3072.97,0.519894,0.631257,0.760555,103400.0,5420000000.0,137.12344492022498
4029,3460000.0,3036.03,3222.32,3058.34,0.473657,0.571841,0.920436,183240.0,14000000000.0,187.65457581781493
4030,1590000.0,1495.14,3335.84,3040.07,0.545755,0.582929,0.779246,111944.0,6400000000.0,144.8103158094035
